Index	Sample Name	Sample Type	Component Name	Component Type	Component Group Name	Actual Concentration	Expected RT	Area	Retention Time	Retention Time Delta (min)	Used	Calculated Concentration	Adduct / Charge	Accuracy	Formula	Precursor Mass	Accuracy Acceptance	Concentration Acceptance	Reportable	Ejection Status	Ejection Volume	Ejection Time
242	F1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1103.62499999999	0.0217737193967653	0.00577371939676533	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:31.6871364Z
243	F2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47027.080606974	0.0201555020677391	0.000844497932260921	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:28.6927637Z
244	F2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	28232.8199999995	0.0154505591906233	0.000549440809376653	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:28.6927637Z
245	F3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53823.1654800058	0.0195268674506376	0.00147313254936244	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:25.6836542Z
246	F3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1093.49999999992	0.0120971624369079	0.0039028375630921	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:25.6836542Z
247	F4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45828.0398506906	0.0205129488024036	0.000487051197596358	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:22.6842993Z
248	F4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	48137.2200000018	0.0160015187695312	1.51876953115998E-06	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:22.6842993Z
249	F5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	56215.8639152362	0.0197726447316607	0.00122735526833926	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:19.6859119Z
250	F5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1087.87499999995	0.0138043998860141	0.00219560011398591	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:19.6859119Z
251	F6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46432.1754323165	0.0199165090196968	0.00108349098030316	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:16.6825686Z
252	F6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1074.37500000004	0.0173846439632459	0.00138464396324595	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:16.6825686Z
253	F7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54818.515285701	0.019375196883351	0.00162480311664901	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:13.6883694Z
254	F7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	7266.55499999979	0.0169110723016385	0.00091107230163848	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:13.6883694Z
255	F8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46537.3798306017	0.020229825261897	0.000770174738103022	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:10.6904046Z
256	F8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30714.9300000012	0.0177990714889643	0.00179907148896429	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:10.6904046Z
257	F9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54089.4436252273	0.0194414540099784	0.00155854599002165	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:07.6863185Z
258	F9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	2939.71499999991	0.0171633890897512	0.00116338908975123	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:07.6863185Z
259	F10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49911.7447218018	0.0196445448914223	0.00135545510857768	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:04.6869125Z
260	F10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	937.637499999961	0.0191555889507982	0.00315558895079819	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:04.6869125Z
261	F11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53083.2632062301	0.0195754796466643	0.00142452035333566	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:01.6884890Z
262	F11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1371.37499999996	0.016049998065817	4.99980658169828E-05	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:01.6884890Z
263	F12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51879.4999086912	0.019994473460571	0.00100552653942904	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:58.6840076Z
264	F12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1793.24999999999	0.0188666488226153	0.00286664882261533	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:58.6840076Z
265	F13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48243.6817641553	0.0203075381632876	0.000692461836712389	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:55.6909381Z
266	F13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	41662.2030000005	0.0152400109162642	0.000759989083735793	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:55.6909381Z
267	F14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49084.8003537906	0.0197504672180539	0.0012495327819461	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:52.6921926Z
268	F14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1048.50000000003	0.0176181786041467	0.00161817860414672	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:52.6921926Z
269	F15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54085.2233783405	0.01961666652721	0.00138333347278998	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:49.6924913Z
270	F15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1077.75000000004	0.0189468064936791	0.0029468064936791	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:49.6924913Z
271	F16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47289.3849770835	0.0197599528059068	0.00124004719409322	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:46.6891815Z
272	F16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36041.0650000003	0.0159041431853988	9.585681460118E-05	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:46.6891815Z
273	F17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47946.0557100576	0.0197821059021221	0.00121789409787786	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:43.6913389Z
274	F17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	45908.0550000018	0.017814661391817	0.00181466139181699	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:43.6913389Z
275	F18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45764.5379309798	0.0223886326717909	0.00138863267179087	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:40.6968338Z
276	F18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	33540.7049999986	0.0180952907459455	0.00209529074594553	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:40.6968338Z
277	F19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50029.2672256137	0.0211462530430594	0.000146253043059409	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:37.6885568Z
278	F19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	33831.0824999999	0.0181775194594746	0.00217751945947462	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:37.6885568Z
279	F20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52322.627315507	0.0196557800114633	0.00134421998853666	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:34.6939733Z
280	F20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	2544.74999999991	0.0183877778233103	0.00238777782331027	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:34.6939733Z
281	F21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51436.5409939167	0.0205092201016269	0.000490779898373081	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:31.6958113Z
282	F21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	987.75000000002	0.01912487800232	0.00312487800232004	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:31.6958113Z
283	F22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46040.5545529585	0.019973038540867	0.00102696145913298	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:28.6967561Z
284	F22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	45094.2754999988	0.0165026852003642	0.000502685200364176	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:28.6967561Z
285	F23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51341.3010179841	0.019438128167684	0.00156187183231603	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:25.6989128Z
286	F23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	47716.2450000018	0.0175323347826597	0.00153233478265965	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:25.6989128Z
287	F24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46859.546227539	0.0198774913801719	0.00112250861982814	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:22.6944952Z
288	F24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39762.8100000015	0.0169644808161523	0.000964480816152326	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:52:22.6944952Z
289	G1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48906.3889420858	0.0197572484251144	0.00124275157488562	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:34.7155196Z
290	G1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	44266.9949999984	0.0168946414659141	0.000894641465914114	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:34.7155196Z
291	G2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48491.0621555202	0.0200691479695822	0.00093085203041781	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:37.6933395Z
292	G2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37108.9775000014	0.0176556790365511	0.00165567903655112	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:37.6933395Z
293	G3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	56396.1986941014	0.019646865898465	0.00135313410153505	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:40.6872309Z
294	G3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	842.625000000032	0.0149467186670521	0.00105328133294789	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:40.6872309Z
295	G4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46348.9902220615	0.0202187586447578	0.000781241355242223	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:43.6817010Z
296	G4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	33354.2250000013	0.0160385181844901	3.85181844901328E-05	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:43.6817010Z
297	G5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53343.7881134246	0.0199471788946224	0.00105282110537757	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:46.6899962Z
298	G5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1375.98749999996	0.0197597801443212	0.00375978014432123	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:46.6899962Z
299	G6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53673.4500689652	0.0197475036947531	0.00125249630524689	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:49.6833843Z
300	G6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	747.000000000013	0.0201857694715898	0.00418576947158983	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:49.6833843Z
301	G7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50725.0331669097	0.0199848007318989	0.0010151992681011	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:52.6824096Z
302	G7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	29173.9499999981	0.0174732622031688	0.00147326220316882	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:52.6824096Z
303	G8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47047.0051322869	0.0201978476316838	0.000802152368316236	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:55.6807952Z
304	G8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	930.312499999943	0.0184274888269892	0.00242748882698924	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:55.6807952Z
305	G9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53642.8922231465	0.0193963412257738	0.00160365877422624	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:58.6811245Z
306	G9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	940.499999999955	0.0203708680570793	0.00437086805707928	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:53:58.6811245Z
307	G10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48019.6785009798	0.0202790459962826	0.000720954003717366	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:01.7084927Z
308	G10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	32901.7949999962	0.0146293834531837	0.00137061654681628	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:01.7084927Z
309	G11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	69375.2512644675	0.0192094908710772	0.00179050912892283	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:04.6783781Z
310	G11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1033.08750000008	0.0159430851213217	5.69148786783331E-05	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:04.6783781Z
311	G12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	63174.6544642658	0.0193060093923854	0.00169399060761463	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:07.6807817Z
312	G12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1011.37500000004	0.0193204241500007	0.00332042415000068	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:07.6807817Z
313	G13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48058.4921206685	0.0197871913540983	0.00121280864590172	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:10.6844160Z
314	G13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	41119.2449999965	0.0179220501559682	0.00192205015596822	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:10.6844160Z
315	G14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51254.8166184611	0.0202146307816934	0.000785369218306572	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:13.6839087Z
316	G14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1866.63749999989	0.0188082312990187	0.00280823129901865	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:13.6839087Z
317	G15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51013.0464032633	0.0199085850664162	0.00109141493358378	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:16.6836148Z
318	G15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	47766.2400000018	0.0136508165228143	0.00234918347718566	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:16.6836148Z
319	G16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48760.1750856111	0.021339789660817	0.00033978966081703	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:19.6771444Z
320	G16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	25693.650000001	0.0196095965712728	0.00360959657127284	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:19.6771444Z
321	G17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50581.3055983472	0.0202817256297359	0.000718274370264105	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:22.6759935Z
322	G17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36534.1044999978	0.0177369942537297	0.00173699425372971	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:22.6759935Z
323	G18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47212.5145372101	0.020162139758883	0.000837860241117018	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:25.7302491Z
324	G18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	31024.6200000012	0.015750924491492	0.000249075508507963	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:25.7302491Z
325	G19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51454.5072591045	0.0204587431972044	0.000541256802795577	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:28.6793441Z
326	G19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	19752.0750000007	0.0177286535037899	0.00172865350378985	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:28.6793441Z
327	G20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47087.6328013688	0.0202917876961032	0.000708212303896772	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:31.6736986Z
328	G20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36327.1050000014	0.017581484914805	0.00158148491480496	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:31.6736986Z
329	G21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53670.6970455144	0.0196483663312002	0.00135163366879978	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:34.6768312Z
330	G21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	42184.8899999954	0.0193658578953774	0.00336585789537738	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:34.6768312Z
331	G22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53142.7845181414	0.0199571182546835	0.00104288174531645	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:37.6812360Z
332	G22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	752.625000000029	0.0151538512097661	0.000846148790233928	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:37.6812360Z
333	G23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53268.4524633626	0.0199155357281415	0.00108446427185845	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:40.6705770Z
334	G23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	929.250000000035	0.0208810546692659	0.00488105466926593	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:40.6705770Z
335	G24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	58603.2002465603	0.0199885834247164	0.00101141657528364	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:43.6732960Z
336	G24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	33225.7950000013	0.0182313584506244	0.00223135845062436	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:43.6732960Z
337	H1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	57324.7385369671	0.0191272016801326	0.0018727983198674	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:55.6792438Z
338	H1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	7500.46500000028	0.0171293011046157	0.00112930110461565	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:55.6792438Z
339	H2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45943.4710073599	0.0202049191606694	0.000795080839330609	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:52.6692157Z
340	H2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	32448.2399999967	0.0177506542179179	0.00175065421791792	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:52.6692157Z
341	H3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48549.1632837748	0.0198165481278806	0.00118345187211936	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:49.6615416Z
342	H3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1026.49999999992	0.0187536868539357	0.0027536868539357	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:49.6615416Z
343	H4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47978.9721975102	0.0199154955202455	0.00108450447975449	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:46.6675762Z
344	H4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	28408.9500000011	0.0183049943974042	0.00230499439740421	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:46.6675762Z
345	H5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49222.7052316146	0.0202136011414222	0.000786398858577762	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:43.6675678Z
346	H5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	42171.5700000016	0.0182402318747444	0.00224023187474443	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:43.6675678Z
347	H6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	43939.5052576559	0.0198402420655454	0.00115975793445464	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:40.6985226Z
348	H6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	31489.7224999988	0.0139559929709411	0.00204400702905894	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:40.6985226Z
349	H7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54803.4314245478	0.0199395005736279	0.00106049942637215	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:37.6650158Z
350	H7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	5142.10500000019	0.0177787606738135	0.00177876067381349	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:37.6650158Z
351	H8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47602.2139939312	0.0199581890328141	0.00104181096718588	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:34.6718199Z
352	H8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	35033.8500000013	0.0182067889812923	0.00220678898129226	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:34.6718199Z
353	H9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51416.4486538818	0.0198144629956812	0.00118553700431879	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:31.6687398Z
354	H9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	842.137500000009	0.0214722886140451	0.00547228861404513	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:31.6687398Z
355	H10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52615.1567871511	0.0182081025441815	0.00279189745581849	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:28.6649790Z
356	H10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	769.499999999909	0.0227018669347062	0.0067018669347062	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:28.6649790Z
357	H11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	78733.9045277028	0.0191245735327137	0.00187542646728628	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:25.6703750Z
358	H11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	869.625000000033	0.0172795976579914	0.00127959765799136	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:25.6703750Z
359	H12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	67807.9413148096	0.0192370927662087	0.00176290723379129	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:22.6723760Z
360	H12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1018.95000000005	0.0161386162457058	0.000138616245705839	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:22.6723760Z
361	H13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48547.3652064766	0.0197739969891989	0.00122600301080107	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:19.6735564Z
362	H13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30202.5599999962	0.0167608323655176	0.000760832365517553	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:19.6735564Z
363	H14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52881.3829107637	0.0197650010458252	0.00123499895417484	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:16.6750235Z
364	H14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1526.62500000006	0.0184512530349229	0.00245125303492286	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:16.6750235Z
