Index	Sample Name	Sample Type	Component Name	Component Type	Component Group Name	Actual Concentration	Expected RT	Area	Retention Time	Retention Time Delta (min)	Used	Calculated Concentration	Adduct / Charge	Accuracy	Formula	Precursor Mass	Accuracy Acceptance	Concentration Acceptance	Reportable	Ejection Status	Ejection Volume	Ejection Time
366	H15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	66980.3663262345	0.0183595303351393	0.00435953033513926	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:13.6704082Z
367	H16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40640.8050000015	0.0187954924441326	0.000204507555867397	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:10.6721313Z
368	H16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	53037.7646767073	0.0193618808483434	0.0053618808483434	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:10.6721313Z
369	H17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36924.0299999964	0.0196281849096315	0.000628184909631471	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:07.6677760Z
370	H17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59598.9392794892	0.0192101994095463	0.00521019940954631	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:07.6677760Z
371	H18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	37253.0249999968	0.0192857492515942	0.000285749251594154	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:04.6694327Z
372	H18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	48469.0975625037	0.0184255918468395	0.00442559184683953	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:04.6694327Z
373	H19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38803.3200000015	0.0208290267357035	0.0018290267357035	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:01.6703991Z
374	H19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	63566.4476690821	0.0199966177238643	0.00599661772386428	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:01.6703991Z
375	H20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43624.0799999996	0.0195336728963454	0.000533672896345379	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:58.6761514Z
376	H20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	61041.6848978453	0.0193535982229026	0.0053535982229026	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:58.6761514Z
377	H21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	48091.4549999949	0.0187558478386671	0.000244152161332875	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:55.6726900Z
378	H21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1675.71932859774	0.0192103346737881	0.00521033467378815	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:55.6726900Z
379	H22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40764.1500000015	0.0184901693267244	0.00050983067327558	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:52.6739007Z
380	H22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	25163.4199797897	0.019727549162358	0.00572754916235801	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:52.6739007Z
381	H23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	51660.585000002	0.0192269058714913	0.000226905871491278	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:49.6758342Z
382	H23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	48480.4541568385	0.0193258532965085	0.0053258532965085	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:49.6758342Z
383	H24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44513.2350000017	0.0189467727857284	5.32272142716485E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:46.6721834Z
384	H24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1531.9247360476	0.0238692800605751	0.00986928006057511	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:54:46.6721834Z
385	I1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40760.3794999993	0.0187733673379728	0.000226632662027208	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:58.6675302Z
386	I1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1462.87210246733	0.0200525599327046	0.00605255993270456	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:55:58.6675302Z
387	I2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	51207.9749999957	0.0186421734354099	0.000357826564590109	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:01.6621389Z
388	I2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	2648.47656967107	0.021226103410396	0.00722610341039604	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:01.6621389Z
389	I3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40900.5900000016	0.0195839647241329	0.000583964724132888	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:04.6606828Z
390	I3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	66046.928502128	0.0191190540214573	0.00511905402145727	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:04.6606828Z
391	I4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44548.9650000017	0.0190907767537257	9.07767537256798E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:07.6931163Z
392	I4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1719.95413518653	0.0226012853447333	0.00860128534473329	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:07.6931163Z
393	I5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40397.7600000015	0.0188884636386206	0.000111536361379394	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:10.6629102Z
394	I5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	46755.0547658848	0.0178329860762877	0.00383298607628769	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:10.6629102Z
395	I6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	37210.2749999957	0.0188547929373545	0.00014520706264547	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:13.6617319Z
396	I6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	5162.00335589214	0.0220468232612743	0.00804682326127432	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:13.6617319Z
397	I7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43130.2500000015	0.0187405567624712	0.000259443237528811	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:16.6604961Z
398	I7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	60785.600039426	0.0157962636673881	0.0017962636673881	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:16.6604961Z
399	I8-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39887.1000000015	0.0189018915399604	9.81084600395823E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:19.6644834Z
400	I8-1	Unknown	CK	Internal Standards	Group 1	1	0.014	66619.8038286103	0.0187007598710552	0.00470075987105524	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:19.6644834Z
401	I9-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40419.4049999964	0.0186044391359603	0.000395560864039669	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:22.6643722Z
402	I9-1	Unknown	CK	Internal Standards	Group 1	1	0.014	60700.9089496807	0.0191900076196673	0.00519000761966725	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:22.6643722Z
403	I10-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38330.0999999962	0.0184746348808686	0.000525365119131385	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:25.6579860Z
404	I10-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1270.57390620596	0.0226080120493624	0.00860801204936243	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:25.6579860Z
405	I11-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40127.0400000015	0.0189625969715656	3.74030284343921E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:28.6563618Z
406	I11-1	Unknown	CK	Internal Standards	Group 1	1	0.014	61553.1632984101	0.0210312259861096	0.00703122598610956	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:28.6563618Z
407	I12-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40264.4625000015	0.0192582448492407	0.000258244849240655	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:31.7143410Z
408	I12-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1685.19733127879	0.0218548894239076	0.00785488942390764	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:31.7143410Z
409	I13-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	37616.4000000014	0.0192788243761838	0.000278824376183782	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:34.6590720Z
410	I13-1	Unknown	CK	Internal Standards	Group 1	1	0.014	51161.5112415839	0.0199101223608047	0.00591012236080469	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:34.6590720Z
411	I14-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38981.0700000015	0.0192261151661506	0.00022611516615061	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:37.6574408Z
412	I14-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1991.29317666934	0.0214262077413628	0.00742620774136277	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:37.6574408Z
413	I15-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36947.2470000034	0.0193353291697288	0.000335329169728768	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:40.6612338Z
414	I15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	63111.136200749	0.0193709308035626	0.00537093080356264	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:40.6612338Z
415	I16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	34290.5850000013	0.0200677978305132	0.00106779783051317	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:43.6604421Z
416	I16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	53167.3684309396	0.0203753832947554	0.00637538329475536	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:43.6604421Z
417	I17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43852.9499999968	0.0184483834362024	0.000551616563797565	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:46.6594976Z
418	I17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1993.28727623675	0.0190528694267089	0.00505286942670887	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:46.6594976Z
419	I18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	35366.4534999976	0.0202477807986275	0.00124778079862749	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:49.6576881Z
420	I18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	55862.3605135205	0.0210259090593161	0.00702590905931611	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:49.6576881Z
421	I19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42591.1950000016	0.0193558984434865	0.000355898443486515	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:52.6620018Z
422	I19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	39902.118015186	0.0193592080989542	0.00535920809895419	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:52.6620018Z
423	I20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	29285.4600000011	0.0201502533664866	0.00115025336648662	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:55.6562367Z
424	I20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	54934.7947449208	0.021166896450978	0.00716689645097804	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:55.6562367Z
425	I21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39154.1749999977	0.018946324260224	5.36757397760351E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:58.6546726Z
426	I21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59002.5404352404	0.0185220605129948	0.00452206051299475	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:56:58.6546726Z
427	I22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42033.1500000016	0.0181093022786651	0.000890697721334887	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:01.6586209Z
428	I22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59290.5935153991	0.0177623304334191	0.00376233043341911	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:01.6586209Z
429	I23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38479.6350000015	0.0192879213443058	0.000287921344305792	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:04.6523668Z
430	I23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	51545.425749409	0.0206945602273129	0.00669456022731295	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:04.6523668Z
431	I24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	53615.3554999975	0.0179273715826769	0.00107262841732306	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:07.6552481Z
432	I24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1711.1537220259	0.0223387483698004	0.00833874836980043	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:07.6552481Z
433	J1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	54344.4300000021	0.018308833363728	0.000691166636271952	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:19.6517538Z
434	J1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	33929.2735918826	0.0193524666859018	0.00535246668590175	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:19.6517538Z
435	J2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39727.6104999977	0.0194277589725455	0.000427758972545461	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:16.6437138Z
436	J2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	46769.6555043929	0.0208594424465	0.00685944244650005	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:16.6437138Z
437	J3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	44225.7300000017	0.0187726086945169	0.00022739130548308	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:13.6749239Z
438	J3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	8407.46362869014	0.0210902949530457	0.00709029495304569	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:13.6749239Z
439	J4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40036.1850000015	0.0190711265177319	7.11265177318586E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:10.6451076Z
440	J4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	12152.3683624426	0.0165014421604817	0.00250144216048173	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:10.6451076Z
441	J5-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40092.5854999972	0.0190772288527534	7.7228852753377E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:07.6474120Z
442	J5-1	Unknown	CK	Internal Standards	Group 1	1	0.014	60526.3661471965	0.0180974569959414	0.00409745699594145	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:07.6474120Z
443	J6-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40059.7649999954	0.0194249647557033	0.000424964755703344	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:04.6491588Z
444	J6-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1833.86049311637	0.0194854332464329	0.00548543324643288	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:04.6491588Z
445	J7-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38473.9650000015	0.0191038986217152	0.000103898621715236	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:01.6497568Z
446	J7-1	Unknown	CK	Internal Standards	Group 1	1	0.014	51546.2144970514	0.0192216667108318	0.0052216667108318	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:01.6497568Z
447	J8-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	37969.4200000022	0.019702377276691	0.000702377276691025	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:58.6511714Z
448	J8-1	Unknown	CK	Internal Standards	Group 1	1	0.014	3338.41461242849	0.0226150228891708	0.00861502288917076	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:58.6511714Z
449	J9-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40837.5900000016	0.0192086384210204	0.000208638421020386	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:55.6475546Z
450	J9-1	Unknown	CK	Internal Standards	Group 1	1	0.014	61551.1581755652	0.0203126729281885	0.00631267292818845	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:55.6475546Z
451	J10-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40340.3850000015	0.0180678944908669	0.000932105509133082	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:52.6534528Z
452	J10-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1438.15634707564	0.021199483154575	0.00719948315457499	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:52.6534528Z
453	J11-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	45663.8475000017	0.0192506755152663	0.000250675515266283	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:49.6546857Z
454	J11-1	Unknown	CK	Internal Standards	Group 1	1	0.014	1621.52158838357	0.0208672781184736	0.00686727811847363	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:49.6546857Z
455	J12-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39271.8150000015	0.0184039328470708	0.000596067152929237	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:46.6808648Z
456	J12-1	Unknown	CK	Internal Standards	Group 1	1	0.014	50471.8972266982	0.0209707435344267	0.00697074353442671	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:46.6808648Z
457	J13-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	38217.1049999959	0.0190183234972045	1.8323497204549E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:43.6519894Z
458	J13-1	Unknown	CK	Internal Standards	Group 1	1	0.014	51040.8043470312	0.0207171267099435	0.00671712670994345	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:43.6519894Z
459	J14-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39619.8449999965	0.0196434237032156	0.00064342370321558	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:40.6535217Z
460	J14-1	Unknown	CK	Internal Standards	Group 1	1	0.014	46878.1162230807	0.0191851672428048	0.00518516724280477	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:40.6535217Z
461	J15-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36100.9350000014	0.0190511039659704	5.11039659704081E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:37.6491296Z
462	J15-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59646.3647645111	0.0212859834024085	0.00728598340240855	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:37.6491296Z
463	J16-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41575.0500000016	0.0187278495479521	0.000272150452047933	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:34.6494837Z
464	J16-1	Unknown	CK	Internal Standards	Group 1	1	0.014	2898.42994278647	0.0186868997705956	0.00468689977059562	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:34.6494837Z
465	J17-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41179.3649999978	0.0189714239752537	2.85760247463289E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:31.6506346Z
466	J17-1	Unknown	CK	Internal Standards	Group 1	1	0.014	67313.9199547511	0.017764254965541	0.00376425496554102	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:31.6506346Z
467	J18-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	36817.2900000014	0.0192919311206268	0.000291931120626837	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:28.6521571Z
468	J18-1	Unknown	CK	Internal Standards	Group 1	1	0.014	990.76032604825	0.022378191942495	0.00837819194249499	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:28.6521571Z
469	J19-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41710.2300000016	0.0189645967067067	3.54032932932853E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:25.6633784Z
470	J19-1	Unknown	CK	Internal Standards	Group 1	1	0.014	67199.1014508229	0.0187665910088984	0.00476659100889836	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:25.6633784Z
471	J20-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	40669.2450000015	0.018827713790545	0.000172286209455034	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:22.6544119Z
472	J20-1	Unknown	CK	Internal Standards	Group 1	1	0.014	67956.3986252102	0.0175552637412997	0.00355526374129975	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:22.6544119Z
473	J21-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39512.8349999966	0.0189269502010092	7.30497989908409E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:19.6561889Z
474	J21-1	Unknown	CK	Internal Standards	Group 1	1	0.014	7627.2903513505	0.0184397133927369	0.00443971339273687	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:19.6561889Z
475	J22-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	34836.0175000026	0.0209859302624791	0.00198593026247913	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:16.6527406Z
476	J22-1	Unknown	CK	Internal Standards	Group 1	1	0.014	60956.064503069	0.0210366696448524	0.00703666964485243	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:16.6527406Z
477	J23-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	43416.9450000016	0.0190714487105624	7.14487105623503E-05	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:13.6526873Z
478	J23-1	Unknown	CK	Internal Standards	Group 1	1	0.014	39430.5615380895	0.01863678657775	0.00463678657775001	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:13.6526873Z
479	J24-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	41345.3249999948	0.0198664213471966	0.0008664213471966	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:10.6598327Z
480	J24-1	Unknown	CK	Internal Standards	Group 1	1	0.014	59183.6081019397	0.0202788041413441	0.00627880414134413	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:57:10.6598327Z
481	K1-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	42494.2650000016	0.0183950664852965	0.000604933514703546	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:22.6458873Z
482	K1-1	Unknown	CK	Internal Standards	Group 1	1	0.014	12553.5132711475	0.0206305029028908	0.00663050290289079	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:22.6458873Z
483	K2-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	47173.0459999977	0.0189948565896623	5.14341033768656E-06	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:25.6501922Z
484	K2-1	Unknown	CK	Internal Standards	Group 1	1	0.014	2589.74389291201	0.0203042918731752	0.00630429187317518	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:25.6501922Z
485	K3-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	39197.4299999953	0.0192001908098764	0.000200190809876419	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:28.6391409Z
486	K3-1	Unknown	CK	Internal Standards	Group 1	1	0.014	28840.3082990256	0.0192522249465559	0.00525222494655587	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:28.6391409Z
487	K4-1	Unknown	PPD	Quantifiers	Group 1	N/A	0.019	35178.4350000013	0.0194885734969842	0.000488573496984189	True	<2 points		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:31.6382802Z
488	K4-1	Unknown	CK	Internal Standards	Group 1	1	0.014	46872.0333810728	0.0206437696782356	0.00664376967823556	True	N/A		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:31.6382802Z
